0.841471,-0.000000,0.540302
0.841352,0.009972,0.540396
0.840996,0.019941,0.540674
0.840407,0.029903,0.541130
0.839587,0.039856,0.541761
0.838540,0.049796,0.542559
0.837268,0.059718,0.543521
0.835774,0.069621,0.544642
0.834060,0.079499,0.545916
0.832128,0.089348,0.547339
0.829981,0.099165,0.548906
0.827622,0.108945,0.550612
0.825052,0.118683,0.552452
0.822274,0.128375,0.554423
0.819291,0.138017,0.556519
0.816104,0.147602,0.558737
0.812717,0.157127,0.561072
0.809132,0.166585,0.563520
0.805351,0.175973,0.566078
0.801376,0.185283,0.568741
0.797212,0.194511,0.571506
0.792860,0.203651,0.574369
0.788324,0.212697,0.577327
0.783606,0.221643,0.580376
0.778709,0.230483,0.583515
0.773638,0.239210,0.586739
0.768395,0.247820,0.590046
0.762984,0.256305,0.593434
0.757408,0.264658,0.596899
0.751672,0.272874,0.600441
0.745778,0.280946,0.604056
0.739732,0.288866,0.607743
0.733538,0.296629,0.611501
0.727199,0.304227,0.615327
0.720721,0.311653,0.619220
0.714107,0.318901,0.623180
0.707363,0.325963,0.627204
0.700494,0.332833,0.631293
0.693504,0.339502,0.635445
0.686398,0.345965,0.639661
0.679182,0.352213,0.643939
0.671861,0.358239,0.648281
0.664440,0.364036,0.652684
0.656925,0.369597,0.657151
0.649322,0.374913,0.661680
0.641636,0.379978,0.666273
0.633873,0.384784,0.670930
0.626038,0.389322,0.675651
0.618138,0.393585,0.680438
0.610179,0.397566,0.685290
0.602166,0.401255,0.690210
0.594105,0.404648,0.695197
0.585998,0.407743,0.700251
0.577847,0.410544,0.705370
0.569651,0.413053,0.710552
0.561414,0.415272,0.715796
0.553135,0.417203,0.721099
0.544817,0.418847,0.726458
0.536459,0.420207,0.731873
0.528064,0.421284,0.737338
0.519633,0.422081,0.742852
0.511167,0.422598,0.748411
0.502667,0.422838,0.754012
0.494135,0.422803,0.759650
0.485572,0.422493,0.765323
0.476979,0.421911,0.771027
0.468358,0.421058,0.776757
0.459711,0.419936,0.782509
0.451039,0.418547,0.788278
0.442344,0.416892,0.794061
0.433629,0.414973,0.799852
0.424894,0.412793,0.805647
0.416142,0.410352,0.811441
0.407376,0.407653,0.817229
0.398598,0.404698,0.823006
0.389810,0.401489,0.828767
0.381014,0.398028,0.834507
0.372214,0.394318,0.840220
0.363412,0.390361,0.845902
0.354611,0.386159,0.851547
0.345815,0.381715,0.857150
0.337026,0.377033,0.862705
0.328248,0.372115,0.868207
0.319484,0.366963,0.873652
0.310738,0.361583,0.879033
0.302014,0.355976,0.884347
0.293315,0.350146,0.889586
0.284646,0.344097,0.894748
0.276011,0.337834,0.899826
0.267413,0.331360,0.904815
0.258857,0.324679,0.909712
0.250348,0.317796,0.914512
0.241891,0.310715,0.919209
0.233488,0.303442,0.923800
0.225147,0.295980,0.928281
0.216870,0.288336,0.932647
0.208664,0.280514,0.936894
0.200533,0.272521,0.941020
0.192482,0.264361,0.945021
0.184517,0.256040,0.948893
0.176641,0.247565,0.952633
0.168860,0.238940,0.956239
0.161171,0.230172,0.959711
0.153571,0.221265,0.963046
0.146055,0.212225,0.966245
0.138620,0.203056,0.969305
0.131263,0.193764,0.972227
0.123979,0.184354,0.975009
0.116764,0.174831,0.977650
0.109616,0.165202,0.980149
0.102528,0.155471,0.982505
0.095499,0.145644,0.984717
0.088523,0.135726,0.986784
0.081597,0.125725,0.988704
0.074716,0.115644,0.990477
0.067877,0.105491,0.992101
0.061075,0.095271,0.993576
0.054306,0.084990,0.994901
0.047567,0.074655,0.996074
0.040852,0.064271,0.997096
0.034158,0.053844,0.997965
0.027481,0.043381,0.998681
0.020817,0.032888,0.999242
0.014161,0.022372,0.999649
0.007509,0.011837,0.999902
0.000858,0.001292,0.999999
-0.005798,-0.009258,0.999940
-0.012461,-0.019806,0.999726
-0.019136,-0.030347,0.999356
-0.025826,-0.040873,0.998831
-0.032537,-0.051378,0.998149
-0.039271,-0.061857,0.997312
-0.046033,-0.072301,0.996320
-0.052827,-0.082707,0.995173
-0.059655,-0.093066,0.993871
-0.066523,-0.103372,0.992416
-0.073434,-0.113621,0.990807
-0.080392,-0.123804,0.989045
-0.087399,-0.133916,0.987131
-0.094460,-0.143952,0.985066
-0.101579,-0.153904,0.982851
-0.108758,-0.163767,0.980486
-0.116002,-0.173535,0.977972
-0.123313,-0.183202,0.975311
-0.130694,-0.192762,0.972503
-0.138150,-0.202210,0.969549
-0.145682,-0.211539,0.966451
-0.153295,-0.220745,0.963209
-0.160990,-0.229821,0.959825
-0.168772,-0.238763,0.956299
-0.176641,-0.247565,0.952633
-0.184601,-0.256220,0.948827
-0.192647,-0.264724,0.944886
-0.200773,-0.273067,0.940811
-0.208975,-0.281243,0.936607
-0.217247,-0.289245,0.932277
-0.225585,-0.297068,0.927827
-0.233984,-0.304703,0.923259
-0.242438,-0.312147,0.918579
-0.250943,-0.319392,0.913792
-0.259495,-0.326433,0.908903
-0.268088,-0.333264,0.903916
-0.276719,-0.339882,0.898837
-0.285382,-0.346280,0.893671
-0.294075,-0.352454,0.888423
-0.302792,-0.358400,0.883100
-0.311530,-0.364114,0.877707
-0.320285,-0.369591,0.872250
-0.329054,-0.374828,0.866734
-0.337833,-0.379822,0.861164
-0.346618,-0.384569,0.855548
-0.355407,-0.389066,0.849890
-0.364196,-0.393310,0.844197
-0.372982,-0.397298,0.838474
-0.381764,-0.401028,0.832726
-0.390537,-0.404498,0.826960
-0.399300,-0.407704,0.821180
-0.408051,-0.410646,0.815392
-0.416786,-0.413320,0.809602
-0.425505,-0.415725,0.803815
-0.434205,-0.417859,0.798035
-0.442884,-0.419721,0.792268
-0.451540,-0.421308,0.786518
-0.460173,-0.422619,0.780790
-0.468781,-0.423653,0.775089
-0.477362,-0.424409,0.769417
-0.485915,-0.424883,0.763781
-0.494438,-0.425076,0.758183
-0.502932,-0.424986,0.752626
-0.511394,-0.424611,0.747115
-0.519824,-0.423950,0.741653
-0.528221,-0.423001,0.736242
-0.536584,-0.421763,0.730885
-0.544912,-0.420235,0.725585
-0.553204,-0.418414,0.720343
-0.561460,-0.416300,0.715162
-0.569679,-0.413889,0.710043
-0.577860,-0.411182,0.704987
-0.586002,-0.408175,0.699996
-0.594104,-0.404867,0.695070
-0.602166,-0.401255,0.690210
-0.610186,-0.397340,0.685415
-0.618157,-0.393130,0.680684
-0.626072,-0.388633,0.676016
-0.633926,-0.383860,0.671409
-0.641710,-0.378819,0.666862
-0.649419,-0.373519,0.662373
-0.657046,-0.367970,0.657942
-0.664586,-0.362181,0.653568
-0.672030,-0.356160,0.649250
-0.679375,-0.349916,0.644987
-0.686613,-0.343457,0.640780
-0.693740,-0.336792,0.636629
-0.700749,-0.329929,0.632533
-0.707636,-0.322876,0.628492
-0.714395,-0.315642,0.624508
-0.721021,-0.308234,0.620581
-0.727509,-0.300660,0.616712
-0.733855,-0.292929,0.612903
-0.740054,-0.285046,0.609155
-0.746101,-0.277021,0.605469
-0.751994,-0.268860,0.601847
-0.757727,-0.260570,0.598292
-0.763297,-0.252158,0.594806
-0.768700,-0.243632,0.591391
-0.773933,-0.234998,0.588051
-0.778992,-0.226263,0.584788
-0.783874,-0.217433,0.581605
-0.788577,-0.208514,0.578505
-0.793097,-0.199512,0.575493
-0.797431,-0.190433,0.572572
-0.801578,-0.181283,0.569745
-0.805533,-0.172067,0.567018
-0.809296,-0.162791,0.564393
-0.812863,-0.153460,0.561876
-0.816231,-0.144078,0.559471
-0.819400,-0.134651,0.557182
-0.822367,-0.125182,0.555016
-0.825129,-0.115677,0.552975
-0.827684,-0.106138,0.551066
-0.830030,-0.096571,0.549294
-0.832165,-0.086978,0.547664
-0.834087,-0.077363,0.546181
-0.835793,-0.067729,0.544851
-0.837281,-0.058080,0.543680
-0.838548,-0.048418,0.542672
-0.839591,-0.038746,0.541835
-0.840409,-0.029066,0.541173
-0.840996,-0.019380,0.540693
-0.841352,-0.009691,0.540401
-0.841471,-0.000000,0.540302
-0.841352,0.009691,0.540401
-0.840996,0.019380,0.540693
-0.840409,0.029066,0.541173
-0.839591,0.038746,0.541835
-0.838548,0.048418,0.542672
-0.837281,0.058080,0.543680
-0.835793,0.067729,0.544851
-0.834087,0.077363,0.546181
-0.832165,0.086978,0.547664
-0.830030,0.096571,0.549294
-0.827684,0.106138,0.551066
-0.825129,0.115677,0.552975
-0.822367,0.125182,0.555016
-0.819400,0.134651,0.557182
-0.816231,0.144078,0.559471
-0.812863,0.153460,0.561876
-0.809296,0.162791,0.564393
-0.805533,0.172067,0.567018
-0.801578,0.181283,0.569745
-0.797431,0.190433,0.572572
-0.793097,0.199512,0.575493
-0.788577,0.208514,0.578505
-0.783874,0.217433,0.581605
-0.778992,0.226263,0.584788
-0.773933,0.234998,0.588051
-0.768700,0.243632,0.591391
-0.763297,0.252158,0.594806
-0.757727,0.260570,0.598292
-0.751994,0.268860,0.601847
-0.746101,0.277021,0.605469
-0.740054,0.285046,0.609155
-0.733855,0.292929,0.612903
-0.727509,0.300660,0.616712
-0.721021,0.308234,0.620581
-0.714395,0.315642,0.624508
-0.707636,0.322876,0.628492
-0.700749,0.329929,0.632533
-0.693740,0.336792,0.636629
-0.686613,0.343457,0.640780
-0.679375,0.349916,0.644987
-0.672030,0.356160,0.649250
-0.664586,0.362181,0.653568
-0.657046,0.367970,0.657942
-0.649419,0.373519,0.662373
-0.641710,0.378819,0.666862
-0.633926,0.383860,0.671409
-0.626072,0.388633,0.676016
-0.618157,0.393130,0.680684
-0.610186,0.397340,0.685415
-0.602166,0.401255,0.690210
-0.594104,0.404867,0.695070
-0.586002,0.408175,0.699996
-0.577860,0.411182,0.704987
-0.569679,0.413889,0.710043
-0.561460,0.416300,0.715162
-0.553204,0.418414,0.720343
-0.544912,0.420235,0.725585
-0.536584,0.421763,0.730885
-0.528221,0.423001,0.736242
-0.519824,0.423950,0.741653
-0.511394,0.424611,0.747115
-0.502932,0.424986,0.752626
-0.494438,0.425076,0.758183
-0.485915,0.424883,0.763781
-0.477362,0.424409,0.769417
-0.468781,0.423653,0.775089
-0.460173,0.422619,0.780790
-0.451540,0.421308,0.786518
-0.442884,0.419721,0.792268
-0.434205,0.417859,0.798035
-0.425505,0.415725,0.803815
-0.416786,0.413320,0.809602
-0.408051,0.410646,0.815392
-0.399300,0.407704,0.821180
-0.390537,0.404498,0.826960
-0.381764,0.401028,0.832726
-0.372982,0.397298,0.838474
-0.364196,0.393310,0.844197
-0.355407,0.389066,0.849890
-0.346618,0.384569,0.855548
-0.337833,0.379822,0.861164
-0.329054,0.374828,0.866734
-0.320285,0.369591,0.872250
-0.311530,0.364114,0.877707
-0.302792,0.358400,0.883100
-0.294075,0.352454,0.888423
-0.285382,0.346280,0.893671
-0.276719,0.339882,0.898837
-0.268088,0.333264,0.903916
-0.259495,0.326433,0.908903
-0.250943,0.319392,0.913792
-0.242438,0.312147,0.918579
-0.233984,0.304703,0.923259
-0.225585,0.297068,0.927827
-0.217247,0.289245,0.932277
-0.208975,0.281243,0.936607
-0.200773,0.273067,0.940811
-0.192647,0.264724,0.944886
-0.184601,0.256220,0.948827
-0.176641,0.247565,0.952633
-0.168772,0.238763,0.956299
-0.160990,0.229821,0.959825
-0.153295,0.220745,0.963209
-0.145682,0.211539,0.966451
-0.138150,0.202210,0.969549
-0.130694,0.192762,0.972503
-0.123313,0.183202,0.975311
-0.116002,0.173535,0.977972
-0.108758,0.163767,0.980486
-0.101579,0.153904,0.982851
-0.094460,0.143952,0.985066
-0.087399,0.133916,0.987131
-0.080392,0.123804,0.989045
-0.073434,0.113621,0.990807
-0.066523,0.103372,0.992416
-0.059655,0.093066,0.993871
-0.052827,0.082707,0.995173
-0.046033,0.072301,0.996320
-0.039271,0.061857,0.997312
-0.032537,0.051378,0.998149
-0.025826,0.040873,0.998831
-0.019136,0.030347,0.999356
-0.012461,0.019806,0.999726
-0.005798,0.009258,0.999940
0.000858,-0.001292,0.999999
0.007509,-0.011837,0.999902
0.014161,-0.022372,0.999649
0.020817,-0.032888,0.999242
0.027481,-0.043381,0.998681
0.034158,-0.053844,0.997965
0.040852,-0.064271,0.997096
0.047567,-0.074655,0.996074
0.054306,-0.084990,0.994901
0.061075,-0.095271,0.993576
0.067877,-0.105491,0.992101
0.074716,-0.115644,0.990477
0.081597,-0.125725,0.988704
0.088523,-0.135726,0.986784
0.095499,-0.145644,0.984717
0.102528,-0.155471,0.982505
0.109616,-0.165202,0.980149
0.116764,-0.174831,0.977650
0.123979,-0.184354,0.975009
0.131263,-0.193764,0.972227
0.138620,-0.203056,0.969305
0.146055,-0.212225,0.966245
0.153571,-0.221265,0.963046
0.161171,-0.230172,0.959711
0.168860,-0.238940,0.956239
0.176641,-0.247565,0.952633
0.184517,-0.256040,0.948893
0.192482,-0.264361,0.945021
0.200533,-0.272521,0.941020
0.208664,-0.280514,0.936894
0.216870,-0.288336,0.932647
0.225147,-0.295980,0.928281
0.233488,-0.303442,0.923800
0.241891,-0.310715,0.919209
0.250348,-0.317796,0.914512
0.258857,-0.324679,0.909712
0.267413,-0.331360,0.904815
0.276011,-0.337834,0.899826
0.284646,-0.344097,0.894748
0.293315,-0.350146,0.889586
0.302014,-0.355976,0.884347
0.310738,-0.361583,0.879033
0.319484,-0.366963,0.873652
0.328248,-0.372115,0.868207
0.337026,-0.377033,0.862705
0.345815,-0.381715,0.857150
0.354611,-0.386159,0.851547
0.363412,-0.390361,0.845902
0.372214,-0.394318,0.840220
0.381014,-0.398028,0.834507
0.389810,-0.401489,0.828767
0.398598,-0.404698,0.823006
0.407376,-0.407653,0.817229
0.416142,-0.410352,0.811441
0.424894,-0.412793,0.805647
0.433629,-0.414973,0.799852
0.442344,-0.416892,0.794061
0.451039,-0.418547,0.788278
0.459711,-0.419936,0.782509
0.468358,-0.421058,0.776757
0.476979,-0.421911,0.771027
0.485572,-0.422493,0.765323
0.494135,-0.422803,0.759650
0.502667,-0.422838,0.754012
0.511167,-0.422598,0.748411
0.519633,-0.422081,0.742852
0.528064,-0.421284,0.737338
0.536459,-0.420207,0.731873
0.544817,-0.418847,0.726458
0.553135,-0.417203,0.721099
0.561414,-0.415272,0.715796
0.569651,-0.413053,0.710552
