0.000000,1.154701
0.021745,1.155148
0.043487,1.156469
0.065223,1.158630
0.086948,1.161599
0.108660,1.165343
0.130355,1.169830
0.152031,1.175027
0.173683,1.180902
0.195309,1.187420
0.216905,1.194551
0.238467,1.202262
0.259993,1.210519
0.281479,1.219290
0.302922,1.228542
0.324319,1.238243
0.345665,1.248361
0.366959,1.258862
0.388196,1.269713
0.409373,1.280883
0.430487,1.292338
0.451534,1.304047
0.472512,1.315975
0.493417,1.328091
0.514245,1.340362
0.534994,1.352755
0.555659,1.365238
0.576238,1.377778
0.596728,1.390343
0.617124,1.402899
0.637424,1.415414
0.657624,1.427855
0.677722,1.440190
0.697713,1.452387
0.717594,1.464411
0.737363,1.476232
0.757015,1.487816
0.776547,1.499130
0.795957,1.510142
0.815240,1.520819
0.834394,1.531129
0.853415,1.541039
0.872299,1.550516
0.891045,1.559528
0.909647,1.568041
0.928103,1.576024
0.946409,1.583444
0.964563,1.590268
0.982561,1.596463
1.000399,1.601997
1.018074,1.606837
1.035583,1.610958
1.052924,1.614366
1.070095,1.617076
1.087094,1.619101
1.103918,1.620455
1.120566,1.621152
1.137036,1.621206
1.153325,1.620630
1.169431,1.619440
1.185353,1.617648
1.201088,1.615268
1.216635,1.612315
1.231990,1.608802
1.247153,1.604743
1.262121,1.600153
1.276892,1.595044
1.291465,1.589432
1.305836,1.583329
1.320004,1.576750
1.333966,1.569709
1.347722,1.562219
1.361269,1.554295
1.374604,1.545951
1.387725,1.537199
1.400632,1.528055
1.413321,1.518532
1.425790,1.508643
1.438038,1.498404
1.450062,1.487828
1.461861,1.476928
1.473432,1.465719
1.484773,1.454214
1.495882,1.442428
1.506757,1.430375
1.517396,1.418067
1.527798,1.405520
1.537959,1.392747
1.547878,1.379762
1.557554,1.366578
1.566982,1.353211
1.576163,1.339673
1.585093,1.325979
1.593771,1.312142
1.602195,1.298177
1.610362,1.284097
1.618270,1.269916
1.625918,1.255649
1.633304,1.241308
1.640424,1.226909
1.647278,1.212464
1.653864,1.197987
1.660180,1.183480
1.666228,1.168947
1.672007,1.154389
1.677517,1.139810
1.682759,1.125211
1.687732,1.110594
1.692435,1.095963
1.696871,1.081319
1.701037,1.066665
1.704934,1.052003
1.708563,1.037336
1.711923,1.022665
1.715014,1.007993
1.717836,0.993323
1.720390,0.978656
1.722675,0.963995
1.724691,0.949343
1.726438,0.934701
1.727916,0.920072
1.729126,0.905459
1.730067,0.890864
1.730739,0.876288
1.731142,0.861735
1.731276,0.847206
1.731142,0.832704
1.730739,0.818232
1.730067,0.803792
1.729126,0.789385
1.727916,0.775015
1.726438,0.760683
1.724691,0.746392
1.722675,0.732145
1.720390,0.717943
1.717836,0.703789
1.715014,0.689686
1.711923,0.675635
1.708563,0.661639
1.704934,0.647700
1.701037,0.633821
1.696871,0.620004
1.692435,0.606251
1.687732,0.592564
1.682759,0.578947
1.677517,0.565401
1.672007,0.551928
1.666228,0.538532
1.660180,0.525213
1.653864,0.511975
1.647278,0.498820
1.640424,0.485748
1.633304,0.472751
1.625918,0.459820
1.618270,0.446943
1.610362,0.434110
1.602195,0.421312
1.593771,0.408539
1.585093,0.395780
1.576163,0.383025
1.566982,0.370264
1.557554,0.357486
1.547878,0.344683
1.537959,0.331843
1.527798,0.318956
1.517396,0.306013
1.506757,0.293003
1.495882,0.279915
1.484773,0.266741
1.473432,0.253470
1.461861,0.240091
1.450062,0.226594
1.438038,0.212970
1.425790,0.199208
1.413321,0.185298
1.400632,0.171230
1.387725,0.156994
1.374604,0.142579
1.361269,0.127976
1.347722,0.113174
1.333966,0.098163
1.320004,0.082934
1.305836,0.067475
1.291465,0.051777
1.276892,0.035830
1.262121,0.019623
1.247153,0.003147
1.231990,-0.013609
1.216635,-0.030655
1.201088,-0.048001
1.185353,-0.065657
1.169431,-0.083633
1.153325,-0.101940
1.137036,-0.120588
1.120566,-0.139586
1.103918,-0.158945
1.087094,-0.178675
1.070095,-0.198786
1.052924,-0.219289
1.035583,-0.240193
1.018074,-0.261508
1.000399,-0.283238
0.982561,-0.305355
0.964563,-0.327826
0.946409,-0.350616
0.928103,-0.373692
0.909647,-0.397019
0.891045,-0.420563
0.872299,-0.444290
0.853415,-0.468166
0.834394,-0.492158
0.815240,-0.516229
0.795957,-0.540348
0.776547,-0.564479
0.757015,-0.588589
0.737363,-0.612644
0.717594,-0.636608
0.697713,-0.660449
0.677722,-0.684132
0.657624,-0.707624
0.637424,-0.730889
0.617124,-0.753894
0.596728,-0.776605
0.576238,-0.798988
0.555659,-0.821009
0.534994,-0.842633
0.514245,-0.863827
0.493417,-0.884556
0.472512,-0.904786
0.451534,-0.924484
0.430487,-0.943615
0.409373,-0.962145
0.388196,-0.980040
0.366959,-0.997266
0.345665,-1.013788
0.324319,-1.029573
0.302922,-1.044587
0.281479,-1.058796
0.259993,-1.072165
0.238467,-1.084660
0.216905,-1.096248
0.195309,-1.106894
0.173683,-1.116564
0.152031,-1.125224
0.130355,-1.132839
0.108660,-1.139377
0.086948,-1.144803
0.065223,-1.149082
0.043487,-1.152181
0.021745,-1.154065
0.000000,-1.154701
-0.021745,-1.154065
-0.043487,-1.152181
-0.065223,-1.149082
-0.086948,-1.144803
-0.108660,-1.139377
-0.130355,-1.132839
-0.152031,-1.125224
-0.173683,-1.116564
-0.195309,-1.106894
-0.216905,-1.096248
-0.238467,-1.084660
-0.259993,-1.072165
-0.281479,-1.058796
-0.302922,-1.044587
-0.324319,-1.029573
-0.345665,-1.013788
-0.366959,-0.997266
-0.388196,-0.980040
