0.000000,1.000000
0.364614,0.949225
0.701815,0.801454
0.987596,0.569275
1.203895,0.271213
1.339637,-0.071206
1.390566,-0.436087
1.358128,-0.803138
1.248095,-1.154874
1.069120,-1.477109
0.831550,-1.758997
0.546483,-1.992808
0.225094,-2.173546
-0.121835,-2.298527
-0.484210,-2.366973
-0.852797,-2.379638
-1.219318,-2.338482
-1.576476,-2.246387
-1.917951,-2.106923
-2.238358,-1.924154
-2.533200,-1.702474
-2.798806,-1.446476
-3.032271,-1.160847
-3.231380,-0.850282
-3.394554,-0.519412
-3.520782,-0.172754
-3.609563,0.185334
-3.660849,0.550690
-3.674988,0.919362
-3.652677,1.287632
-3.594924,1.652034
-3.502998,2.009355
-3.378386,2.356634
-3.222769,2.691171
-3.037985,3.010531
-2.825997,3.312524
-2.588867,3.595203
-2.328736,3.856877
-2.047797,4.096078
-1.748276,4.311557
-1.432419,4.502297
-1.102470,4.667467
-0.760658,4.806439
-0.409187,4.918778
-0.050226,5.004203
0.314111,5.062616
0.681759,5.094058
1.050721,5.098720
1.419072,5.076924
1.784953,5.029108
2.146603,4.955836
2.502324,4.857756
2.850528,4.735630
3.189696,4.590287
3.518417,4.422645
3.835364,4.233683
4.139305,4.024442
4.429106,3.796015
4.703720,3.549539
4.962202,3.286191
5.203690,3.007178
5.427421,2.713733
5.632716,2.407107
5.818989,2.088565
5.985736,1.759380
6.132539,1.420830
6.259062,1.074189
6.365045,0.720726
6.450311,0.361701
6.514747,-0.001640
6.558326,-0.368070
6.581070,-0.736379
6.583089,-1.105388
6.564530,-1.473933
6.525626,-1.840892
6.466643,-2.205160
6.387919,-2.565680
6.289829,-2.921419
6.172804,-3.271387
6.037318,-3.614631
5.883878,-3.950233
5.713047,-4.277328
5.525404,-4.595074
5.321579,-4.902694
5.102217,-5.199433
4.867999,-5.484593
4.619631,-5.757519
4.357835,-6.017589
4.083360,-6.264246
3.796966,-6.496953
3.499430,-6.715238
3.191543,-6.918663
2.874101,-7.106828
2.547915,-7.279396
2.213795,-7.436046
1.872557,-7.576523
1.525021,-7.700603
1.172004,-7.808096
0.814320,-7.898872
0.452783,-7.972816
0.088198,-8.029869
-0.278636,-8.070007
-0.646926,-8.093227
-1.015895,-8.099587
-1.384771,-8.089159
-1.752796,-8.062051
-2.119233,-8.018417
-2.483346,-7.958422
-2.844428,-7.882275
-3.201786,-7.790213
-3.554735,-7.682488
-3.902625,-7.559395
-4.244816,-7.421244
-4.580682,-7.268366
-4.909638,-7.101128
-5.231100,-6.919904
-5.544513,-6.725093
-5.849355,-6.517121
-6.145108,-6.296419
-6.431290,-6.063439
-6.707447,-5.818657
-6.973132,-5.562548
-7.227936,-5.295612
-7.471476,-5.018358
-7.703377,-4.731301
-7.923306,-4.434970
-8.130953,-4.129905
-8.326014,-3.816646
-8.508233,-3.495745
-8.677371,-3.167760
-8.833198,-2.833248
-8.975531,-2.492773
-9.104202,-2.146903
-9.219054,-1.796204
-9.319973,-1.441244
-9.406864,-1.082590
-9.479638,-0.720809
-9.538249,-0.356466
-9.582669,0.009881
-9.612877,0.377670
-9.628888,0.746351
-9.630743,1.115376
-9.618482,1.484201
-9.592179,1.852291
-9.551934,2.219120
-9.497851,2.584165
-9.430055,2.946912
-9.348703,3.306863
-9.253956,3.663523
-9.145986,4.016403
-9.025002,4.365038
-8.891215,4.708964
-8.744845,5.047723
-8.586141,5.380884
-8.415364,5.708022
-8.232775,6.028715
-8.038658,6.342565
-7.833316,6.649189
-7.617048,6.948207
-7.390170,7.239255
-7.153016,7.521996
-6.905923,7.796093
-6.649231,8.061220
-6.383301,8.317081
-6.108499,8.563390
-5.825190,8.799863
-5.533752,9.026242
-5.234574,9.242292
-4.928044,9.447775
-4.614552,9.642471
-4.294503,9.826190
-3.968300,9.998749
-3.636347,10.159967
-3.299056,10.309693
-2.956839,10.447797
-2.610110,10.574146
-2.259285,10.688623
-1.904780,10.791145
-1.547012,10.881631
-1.186399,10.960003
-0.823356,11.026214
-0.458298,11.080234
-0.091640,11.122033
0.276205,11.151593
0.644830,11.168927
1.013828,11.174055
1.382793,11.166997
1.751324,11.147796
2.119029,11.116517
2.485515,11.073226
2.850390,11.017993
3.213275,10.950917
3.573795,10.872109
3.931577,10.781677
4.286251,10.679742
