0.841471,0.000000,0.540302
0.840512,0.014457,0.541600
0.839311,0.028615,0.542899
0.837876,0.042476,0.544205
0.836217,0.056040,0.545529
0.834340,0.069310,0.546876
0.832253,0.082287,0.548255
0.829964,0.094973,0.549672
0.827480,0.107371,0.551134
0.824806,0.119483,0.552646
0.821951,0.131312,0.554215
0.818919,0.142860,0.555844
0.815716,0.154131,0.557540
0.812349,0.165126,0.559306
0.808821,0.175850,0.561146
0.805139,0.186304,0.563065
0.801306,0.196492,0.565066
0.797327,0.206417,0.567152
0.793207,0.216081,0.569326
0.788949,0.225488,0.571590
0.784556,0.234641,0.573947
0.780033,0.243541,0.576399
0.775383,0.252192,0.578947
0.770609,0.260597,0.581594
0.765713,0.268758,0.584340
0.760699,0.276677,0.587186
0.755568,0.284357,0.590134
0.750324,0.291800,0.593183
0.744969,0.299008,0.596335
0.739504,0.305984,0.599590
0.733931,0.312728,0.602947
0.728253,0.319245,0.606407
0.722472,0.325534,0.609969
0.716588,0.331597,0.613633
0.710603,0.337437,0.617398
0.704519,0.343054,0.621263
0.698337,0.348450,0.625227
0.692058,0.353626,0.629289
0.685684,0.358583,0.633447
0.679216,0.363322,0.637701
0.672655,0.367844,0.642048
0.666002,0.372150,0.646487
0.659258,0.376240,0.651016
0.652425,0.380116,0.655632
0.645503,0.383776,0.660335
0.638493,0.387223,0.665120
0.631396,0.390456,0.669987
0.624214,0.393476,0.674932
0.616948,0.396282,0.679953
0.609598,0.398875,0.685046
0.602166,0.401255,0.690210
0.594654,0.403422,0.695441
0.587061,0.405375,0.700735
0.579390,0.407116,0.706090
0.571642,0.408642,0.711503
0.563819,0.409955,0.716969
0.555921,0.411054,0.722486
0.547951,0.411938,0.728050
0.539910,0.412608,0.733657
0.531799,0.413063,0.739303
0.523622,0.413303,0.744984
0.515378,0.413327,0.750697
0.507072,0.413135,0.756437
0.498704,0.412727,0.762201
0.490277,0.412103,0.767984
0.481793,0.411261,0.773782
0.473256,0.410203,0.779591
0.464666,0.408927,0.785407
0.456028,0.407434,0.791224
0.447344,0.405723,0.797040
0.438616,0.403794,0.802849
0.429849,0.401648,0.808647
0.421044,0.399283,0.814429
0.412207,0.396701,0.820191
0.403339,0.393902,0.825929
0.394445,0.390885,0.831638
0.385528,0.387651,0.837314
0.376593,0.384200,0.842952
0.367643,0.380534,0.848547
0.358683,0.376652,0.854096
0.349716,0.372554,0.859594
0.340747,0.368243,0.865036
